period_end,filed,form,fiscal_year,fiscal_period,assets,liabilities,current_assets,current_liabilities,long_term_debt,current_debt,revenue,operating_income,net_income,stockholders_equity,cash,shares_outstanding,interest_expense,default_point_proxy,total_debt_proxy,book_leverage,current_ratio,net_margin,return_on_assets,interest_coverage_proxy,cash_to_assets
2013-03-31,2014-01-31,10-K,2013,FY,,,,,,,16070000000.0,181000000.0,82000000.0,,,459264535.0,,,,,,0.005102675793403858,,,
2013-03-31,2014-04-25,10-Q,2014,Q1,,,,,,,16070000000.0,181000000.0,82000000.0,,4481000000.0,460167404.0,33000000.0,,,,,0.005102675793403858,,5.484848484848484,
2013-03-31,2014-07-25,10-Q,2014,Q2,,,,,,,,,,,4481000000.0,462036113.0,,,,,,,,,
2013-03-31,2015-01-30,10-K,2014,FY,,,,,,,16070000000.0,181000000.0,82000000.0,,,464383939.0,,,,,,0.005102675793403858,,,
2013-03-31,2015-04-24,10-Q,2015,Q1,,,,,,,,,,,4481000000.0,465680957.0,,,,,,,,,
2013-04-12,2013-04-26,10-Q,2013,Q1,,,,,,,,,,,,455242694.0,,,,,,,,,
2013-06-30,2013-07-26,10-Q,2013,Q2,16285000000.0,14735000000.0,16285000000.0,14735000000.0,3042000000.0,691000000.0,15704000000.0,79000000.0,-7000000.0,8733000000.0,3704000000.0,456883519.0,33000000.0,2212000000.0,3733000000.0,0.9048203868590727,1.1051917203936206,-0.000445746306673459,-0.00042984341418483266,2.393939393939394,0.2274485723058029
2013-06-30,2013-10-25,10-Q,2013,Q3,,,,,,,,,,,3704000000.0,457733620.0,,,,,,,,,
2013-06-30,2014-01-31,10-K,2013,FY,,,,,,,15704000000.0,79000000.0,-7000000.0,,,459264535.0,,,,,,-0.000445746306673459,,,
2013-06-30,2014-07-25,10-Q,2014,Q2,,,,,,,15704000000.0,79000000.0,-7000000.0,,3704000000.0,462036113.0,33000000.0,,,,,-0.000445746306673459,,2.393939393939394,
2013-06-30,2014-10-24,10-Q,2014,Q3,,,,,,,,,,,3704000000.0,463006452.0,,,,,,,,,
2013-06-30,2015-01-30,10-K,2014,FY,,,,,,,15704000000.0,79000000.0,-7000000.0,,,464383939.0,,,,,,-0.000445746306673459,,,
2013-06-30,2015-07-24,10-Q,2015,Q2,,,,,,,,,,,3704000000.0,467710218.0,,,,,,,,,
2013-07-12,2013-07-26,10-Q,2013,Q2,,,,,,,,,,,,456883519.0,,,,,,,,,
2013-09-30,2013-10-25,10-Q,2013,Q3,17334000000.0,16135000000.0,17334000000.0,16135000000.0,3043000000.0,680000000.0,17092000000.0,-25000000.0,-41000000.0,9087000000.0,3872000000.0,457733620.0,36000000.0,2201500000.0,3723000000.0,0.9308295834775585,1.074310505113108,-0.0023987830564006552,-0.0023652936425522094,-0.6944444444444444,0.22337602399907697
2013-09-30,2014-01-31,10-K,2013,FY,,,,,,,17092000000.0,-25000000.0,-41000000.0,,,459264535.0,,,,,,-0.0023987830564006552,,,
2013-09-30,2014-10-24,10-Q,2014,Q3,,,,,,,17092000000.0,-25000000.0,-41000000.0,,3872000000.0,463006452.0,36000000.0,,,,,-0.0023987830564006552,,-0.6944444444444444,
2013-09-30,2015-01-30,10-K,2014,FY,,,,,,,17092000000.0,-25000000.0,-41000000.0,,,464383939.0,,,,,,-0.0023987830564006552,,,
2013-09-30,2015-10-23,10-Q,2015,Q3,,,,,,,,,,,3872000000.0,468762005.0,,,,,,,,,
2013-10-11,2013-10-25,10-Q,2013,Q3,,,,,,,,,,,,457733620.0,,,,,,,,,
2013-12-31,2014-01-31,10-K,2013,FY,24625000000.0,22980000000.0,24625000000.0,22980000000.0,3191000000.0,753000000.0,25587000000.0,510000000.0,239000000.0,9746000000.0,8658000000.0,459264535.0,141000000.0,2348500000.0,3944000000.0,0.9331979695431472,1.0715839860748477,0.009340680814476102,0.009705583756345178,3.617021276595745,0.3515939086294416
2013-12-31,2014-04-25,10-Q,2014,Q1,24625000000.0,22980000000.0,24625000000.0,22980000000.0,3191000000.0,753000000.0,,,,9746000000.0,8658000000.0,460167404.0,,2348500000.0,3944000000.0,0.9331979695431472,1.0715839860748477,,,,0.3515939086294416
2013-12-31,2014-07-25,10-Q,2014,Q2,24625000000.0,22980000000.0,24625000000.0,22980000000.0,3191000000.0,753000000.0,,,,9746000000.0,8658000000.0,462036113.0,,2348500000.0,3944000000.0,0.9331979695431472,1.0715839860748477,,,,0.3515939086294416
2013-12-31,2014-10-24,10-Q,2014,Q3,24625000000.0,22980000000.0,24625000000.0,22980000000.0,3191000000.0,753000000.0,,,,9746000000.0,8658000000.0,463006452.0,,2348500000.0,3944000000.0,0.9331979695431472,1.0715839860748477,,,,0.3515939086294416
2013-12-31,2015-01-30,10-K,2014,FY,24625000000.0,22980000000.0,24625000000.0,22980000000.0,3191000000.0,753000000.0,25587000000.0,510000000.0,239000000.0,9746000000.0,8658000000.0,464383939.0,141000000.0,2348500000.0,3944000000.0,0.9331979695431472,1.0715839860748477,0.009340680814476102,0.009705583756345178,3.617021276595745,0.3515939086294416
2013-12-31,2015-04-24,10-Q,2015,Q1,,,,,,,,,,,8658000000.0,465680957.0,,,,,,,,,
2013-12-31,2015-07-24,10-Q,2015,Q2,,,,,,,,,,,8658000000.0,467710218.0,,,,,,,,,
2013-12-31,2015-10-23,10-Q,2015,Q3,,,,,,,,,,,8658000000.0,468762005.0,,,,,,,,,
2013-12-31,2016-01-29,10-K,2015,FY,40159000000.0,,,,,,74452000000.0,745000000.0,274000000.0,9746000000.0,8658000000.0,470842035.0,141000000.0,,,,,0.0036802234997045076,0.006822879055753381,5.283687943262412,0.21559301775442616
2013-12-31,2017-02-10,10-K,2016,FY,,,,,,,,,,9746000000.0,8658000000.0,477170618.0,,,,,,,,,
2014-01-17,2014-01-31,10-K,2013,FY,,,,,,,,,,,,459264535.0,,,,,,,,,
2014-03-31,2014-04-25,10-Q,2014,Q1,19327000000.0,18357000000.0,19327000000.0,18357000000.0,3147000000.0,784000000.0,19741000000.0,146000000.0,108000000.0,10328000000.0,5074000000.0,460167404.0,42000000.0,2357500000.0,3931000000.0,0.9498111450302685,1.0528408781391294,0.005470847474798642,0.005588037460547421,3.4761904761904763,0.26253427847053346
2014-03-31,2014-07-25,10-Q,2014,Q2,,,,,,,,,,,5074000000.0,462036113.0,,,,,,,,,
2014-03-31,2015-01-30,10-K,2014,FY,,,,,,,19741000000.0,146000000.0,108000000.0,,,464383939.0,,,,,,0.005470847474798642,,,
2014-03-31,2015-04-24,10-Q,2015,Q1,,,,,,,19741000000.0,146000000.0,108000000.0,,5074000000.0,465680957.0,42000000.0,,,,,0.005470847474798642,,3.4761904761904763,
2014-03-31,2015-07-24,10-Q,2015,Q2,,,,,,,,,,,5074000000.0,467710218.0,,,,,,,,,
2014-03-31,2016-01-29,10-K,2015,FY,,,,,,,19741000000.0,146000000.0,108000000.0,,,470842035.0,,,,,,0.005470847474798642,,,
2014-03-31,2016-04-29,10-Q,2016,Q1,,,,,,,,,,,5074000000.0,471827960.0,,,,,,,,,
2014-04-16,2014-04-25,10-Q,2014,Q1,,,,,,,,,,,,460167404.0,,,,,,,,,
2014-06-30,2014-07-25,10-Q,2014,Q2,18755000000.0,18751000000.0,18755000000.0,18751000000.0,3119000000.0,860000000.0,19340000000.0,-15000000.0,-126000000.0,10602000000.0,5057000000.0,462036113.0,45000000.0,2419500000.0,3979000000.0,0.9997867235403892,1.0002133219561624,-0.006514994829369183,-0.00671820847773927,-0.3333333333333333,0.26963476406291653
2014-06-30,2014-10-24,10-Q,2014,Q3,,,,,,,,,,,5057000000.0,463006452.0,,,,,,,,,
2014-06-30,2015-01-30,10-K,2014,FY,,,,,,,19340000000.0,-15000000.0,-126000000.0,,,464383939.0,,,,,,-0.006514994829369183,,,
2014-06-30,2015-07-24,10-Q,2015,Q2,,,,,,,19340000000.0,-15000000.0,-126000000.0,,5057000000.0,467710218.0,45000000.0,,,,,-0.006514994829369183,,-0.3333333333333333,
2014-06-30,2015-10-23,10-Q,2015,Q3,,,,,,,,,,,5057000000.0,468762005.0,,,,,,,,,
2014-06-30,2016-01-29,10-K,2015,FY,,,,,,,19340000000.0,-15000000.0,-126000000.0,,,470842035.0,,,,,,-0.006514994829369183,,,
2014-06-30,2016-07-29,10-Q,2016,Q2,,,,,,,,,,,5057000000.0,474073542.0,,,,,,,,,
2014-07-16,2014-07-25,10-Q,2014,Q2,,,,,,,,,,,,462036113.0,,,,,,,,,
2014-09-30,2014-10-24,10-Q,2014,Q3,18572000000.0,20842000000.0,18572000000.0,20842000000.0,3099000000.0,864000000.0,20579000000.0,-544000000.0,-437000000.0,10336000000.0,5258000000.0,463006452.0,49000000.0,2413500000.0,3963000000.0,1.1222270083997417,0.8910853085116591,-0.021235239807570826,-0.023530045229377558,-11.10204081632653,0.28311436571182425
2014-09-30,2015-01-30,10-K,2014,FY,,,,,,,20579000000.0,-544000000.0,-437000000.0,,,464383939.0,,,,,,-0.021235239807570826,,,
2014-09-30,2015-10-23,10-Q,2015,Q3,,,,,,,20579000000.0,-544000000.0,-437000000.0,,5258000000.0,468762005.0,49000000.0,,,,,-0.021235239807570826,,-11.10204081632653,
2014-09-30,2016-01-29,10-K,2015,FY,,,,,,,20579000000.0,-544000000.0,-437000000.0,,,470842035.0,,,,,,-0.021235239807570826,,,
2014-09-30,2016-10-28,10-Q,2016,Q3,,,,,,,,,,,5258000000.0,475166527.0,,,,,,,,,
2014-10-15,2014-10-24,10-Q,2014,Q3,,,,,,,,,,,,463006452.0,,,,,,,,,
2014-12-31,2015-01-30,10-K,2014,FY,31327000000.0,28089000000.0,31327000000.0,28089000000.0,8265000000.0,1520000000.0,29328000000.0,591000000.0,214000000.0,10741000000.0,14557000000.0,464383939.0,210000000.0,5652500000.0,9785000000.0,0.8966386822868452,1.1152764427355903,0.007296781232951446,0.006831168002042966,2.8142857142857145,0.4646790308679414
2014-12-31,2015-04-24,10-Q,2015,Q1,31327000000.0,28089000000.0,31327000000.0,28089000000.0,8265000000.0,1520000000.0,,,,10741000000.0,14557000000.0,465680957.0,,5652500000.0,9785000000.0,0.8966386822868452,1.1152764427355903,,,,0.4646790308679414
2014-12-31,2015-07-24,10-Q,2015,Q2,31327000000.0,28089000000.0,31327000000.0,28089000000.0,8265000000.0,1520000000.0,,,,10741000000.0,14557000000.0,467710218.0,,5652500000.0,9785000000.0,0.8966386822868452,1.1152764427355903,,,,0.4646790308679414
2014-12-31,2015-10-23,10-Q,2015,Q3,31327000000.0,28089000000.0,31327000000.0,28089000000.0,8265000000.0,1520000000.0,,,,10741000000.0,14557000000.0,468762005.0,,5652500000.0,9785000000.0,0.8966386822868452,1.1152764427355903,,,,0.4646790308679414
2014-12-31,2016-01-29,10-K,2015,FY,31327000000.0,28089000000.0,31327000000.0,28089000000.0,8265000000.0,1520000000.0,29328000000.0,591000000.0,214000000.0,10741000000.0,14557000000.0,470842035.0,210000000.0,5652500000.0,9785000000.0,0.8966386822868452,1.1152764427355903,0.007296781232951446,0.006831168002042966,2.8142857142857145,0.4646790308679414
2014-12-31,2016-04-29,10-Q,2016,Q1,,,,,,,,,,,14557000000.0,471827960.0,,,,,,,,,
2014-12-31,2016-07-29,10-Q,2016,Q2,,,,,,,,,,,14557000000.0,474073542.0,,,,,,,,,
2014-12-31,2016-10-28,10-Q,2016,Q3,,,,,,,,,,,14557000000.0,475166527.0,,,,,,,,,
2014-12-31,2017-02-10,10-K,2016,FY,54505000000.0,,,,,,88988000000.0,178000000.0,-241000000.0,10741000000.0,14557000000.0,477170618.0,210000000.0,,,,,-0.0027082303231896437,-0.004421612696082928,0.8476190476190476,0.26707641500779744
2014-12-31,2018-02-02,10-K,2017,FY,,,,,,,,,,10741000000.0,14557000000.0,484107183.0,,,,,,,,,
2015-01-16,2015-01-30,10-K,2014,FY,,,,,,,,,,,,464383939.0,,,,,,,,,
2015-03-31,2015-04-24,10-Q,2015,Q1,25922000000.0,23177000000.0,25922000000.0,23177000000.0,8257000000.0,1377000000.0,22717000000.0,255000000.0,-57000000.0,10873000000.0,10237000000.0,465680957.0,115000000.0,5505500000.0,9634000000.0,0.8941053931023841,1.1184363808948528,-0.002509134128626139,-0.002198904405524265,2.217391304347826,0.3949155157781035
2015-03-31,2015-07-24,10-Q,2015,Q2,,,,,,,,,,,10237000000.0,467710218.0,,,,,,,,,
2015-03-31,2016-01-29,10-K,2015,FY,,,,,,,22717000000.0,255000000.0,-57000000.0,,,470842035.0,,,,,,-0.002509134128626139,,,
2015-03-31,2016-04-29,10-Q,2016,Q1,,,,,,,22717000000.0,255000000.0,-57000000.0,,10237000000.0,471827960.0,115000000.0,,,,,-0.002509134128626139,,2.217391304347826,
2015-03-31,2016-07-29,10-Q,2016,Q2,,,,,,,,,,,10237000000.0,474073542.0,,,,,,,,,
2015-03-31,2017-02-10,10-K,2016,FY,,,,,,,22717000000.0,255000000.0,-57000000.0,,,477170618.0,,,,,,-0.002509134128626139,,,
2015-03-31,2017-04-28,10-Q,2017,Q1,,,,,,,,,,,10237000000.0,477975499.0,,,,,,,,,
2015-04-15,2015-04-24,10-Q,2015,Q1,,,,,,,,,,,,465680957.0,,,,,,,,,
2015-06-30,2015-07-24,10-Q,2015,Q2,26391000000.0,23912000000.0,26391000000.0,23912000000.0,8250000000.0,1259000000.0,23185000000.0,464000000.0,92000000.0,11768000000.0,10269000000.0,467710218.0,114000000.0,5384000000.0,9509000000.0,0.9060664620514569,1.1036717965874874,0.003968082812163037,0.0034860369065211625,4.0701754385964914,0.38910992383767196
2015-06-30,2015-10-23,10-Q,2015,Q3,,,,,,,,,,,10269000000.0,468762005.0,,,,,,,,,
2015-06-30,2016-01-29,10-K,2015,FY,,,,,,,23185000000.0,464000000.0,92000000.0,,,470842035.0,,,,,,0.003968082812163037,,,
2015-06-30,2016-07-29,10-Q,2016,Q2,,,,,,,23185000000.0,464000000.0,92000000.0,,10269000000.0,474073542.0,114000000.0,,,,,0.003968082812163037,,4.0701754385964914,
2015-06-30,2016-10-28,10-Q,2016,Q3,,,,,,,,,,,10269000000.0,475166527.0,,,,,,,,,
2015-06-30,2017-02-10,10-K,2016,FY,,,,,,,23185000000.0,464000000.0,92000000.0,,,477170618.0,,,,,,0.003968082812163037,,,
2015-06-30,2017-07-28,10-Q,2017,Q2,,,,,,,,,,,10269000000.0,480379517.0,,,,,,,,,
2015-07-15,2015-07-24,10-Q,2015,Q2,,,,,,,,,,,,467710218.0,,,,,,,,,
2015-09-30,2015-10-23,10-Q,2015,Q3,28849000000.0,26657000000.0,28849000000.0,26657000000.0,8243000000.0,1117000000.0,25358000000.0,406000000.0,79000000.0,12430000000.0,10709000000.0,468762005.0,116000000.0,5238500000.0,9360000000.0,0.9240181635411973,1.0822298083055109,0.0031153876488682073,0.0027383964782141494,3.5,0.3712087074075358
2015-09-30,2016-01-29,10-K,2015,FY,,,,,,,25358000000.0,406000000.0,79000000.0,,,470842035.0,,,,,,0.0031153876488682073,,,
2015-09-30,2016-10-28,10-Q,2016,Q3,,,,,,,25358000000.0,406000000.0,79000000.0,,10709000000.0,475166527.0,116000000.0,,,,,0.0031153876488682073,,3.5,
2015-09-30,2017-02-10,10-K,2016,FY,,,,,,,25358000000.0,406000000.0,79000000.0,,,477170618.0,,,,,,0.0031153876488682073,,,
2015-09-30,2017-10-27,10-Q,2017,Q3,,,,,,,,,,,10709000000.0,481872175.0,,,,,,,,,
2015-10-14,2015-10-23,10-Q,2015,Q3,,,,,,,,,,,,468762005.0,,,,,,,,,
2015-12-31,2016-01-29,10-K,2015,FY,36474000000.0,33899000000.0,36474000000.0,33899000000.0,8235000000.0,238000000.0,35747000000.0,1108000000.0,482000000.0,13384000000.0,15890000000.0,470842035.0,459000000.0,4355500000.0,8473000000.0,0.9294017656412787,1.0759609428006727,0.013483648977536577,0.013214892800350935,2.4139433551198257,0.4356527937709053
2015-12-31,2016-04-29,10-Q,2016,Q1,35705000000.0,33887000000.0,35705000000.0,33887000000.0,8227000000.0,238000000.0,,,,13384000000.0,15890000000.0,471827960.0,,4351500000.0,8465000000.0,0.9490827615179946,1.0536488919054505,,,,0.44503570928441394
2015-12-31,2016-07-29,10-Q,2016,Q2,35705000000.0,33887000000.0,35705000000.0,33887000000.0,8227000000.0,238000000.0,,,,13384000000.0,15890000000.0,474073542.0,,4351500000.0,8465000000.0,0.9490827615179946,1.0536488919054505,,,,0.44503570928441394
2015-12-31,2016-10-28,10-Q,2016,Q3,35705000000.0,33887000000.0,35705000000.0,33887000000.0,8227000000.0,238000000.0,,,,13384000000.0,15890000000.0,475166527.0,,4351500000.0,8465000000.0,0.9490827615179946,1.0536488919054505,,,,0.44503570928441394
2015-12-31,2017-02-10,10-K,2016,FY,35705000000.0,33887000000.0,35705000000.0,33887000000.0,8227000000.0,238000000.0,35747000000.0,1108000000.0,482000000.0,13384000000.0,15890000000.0,477170618.0,459000000.0,4351500000.0,8465000000.0,0.9490827615179946,1.0536488919054505,0.013483648977536577,0.013499509872566868,2.4139433551198257,0.44503570928441394
2015-12-31,2017-04-28,10-Q,2017,Q1,,,,,,,,,,,15890000000.0,477975499.0,,,,,,,,,
2015-12-31,2017-07-28,10-Q,2017,Q2,,,,,,,,,,,15890000000.0,480379517.0,,,,,,,,,
2015-12-31,2017-10-27,10-Q,2017,Q3,,,,,,,,,,,15890000000.0,481872175.0,,,,,,,,,
2015-12-31,2018-02-02,10-K,2017,FY,64747000000.0,,,,,,107006000000.0,2233000000.0,596000000.0,13384000000.0,15890000000.0,484107183.0,459000000.0,,,,,0.0055697811337682,0.009205059693885432,4.864923747276689,0.24541677606684478
2015-12-31,2019-02-01,10-K,2018,FY,,,,,,,,,,13384000000.0,16175000000.0,491202890.0,,,,,,,,,
2016-01-20,2016-01-29,10-K,2015,FY,,,,,,,,,,,,470842035.0,,,,,,,,,
2016-03-31,2016-04-29,10-Q,2016,Q1,30513000000.0,28187000000.0,30513000000.0,28187000000.0,8219000000.0,90000000.0,29128000000.0,1071000000.0,513000000.0,14756000000.0,12470000000.0,471827960.0,117000000.0,4199500000.0,8309000000.0,0.9237701963097696,1.082520310781566,0.01761191980225213,0.016812506144921836,9.153846153846153,0.40867826827909415
2016-03-31,2016-07-29,10-Q,2016,Q2,,,,,,,,,,,12470000000.0,474073542.0,,,,,,,,,
2016-03-31,2017-02-10,10-K,2016,FY,,,,,,,29128000000.0,1071000000.0,513000000.0,,,477170618.0,,,,,,0.01761191980225213,,,
2016-03-31,2017-04-28,10-Q,2017,Q1,,,,,,,29128000000.0,1071000000.0,513000000.0,,12470000000.0,477975499.0,117000000.0,,,,,0.01761191980225213,,9.153846153846153,
2016-03-31,2017-07-28,10-Q,2017,Q2,,,,,,,,,,,12470000000.0,480379517.0,,,,,,,,,
2016-03-31,2018-02-02,10-K,2017,FY,,,,,,,29128000000.0,1071000000.0,513000000.0,,,484107183.0,,,,,,0.01761191980225213,,,
2016-03-31,2018-04-27,10-Q,2018,Q1,,,,,,,,,,,12781000000.0,485226904.0,,,,,,,,,
2016-04-20,2016-04-29,10-Q,2016,Q1,,,,,,,,,,,,471827960.0,,,,,,,,,
2016-06-30,2016-07-29,10-Q,2016,Q2,32220000000.0,29587000000.0,32220000000.0,29587000000.0,8212000000.0,41000000.0,30404000000.0,1285000000.0,857000000.0,16538000000.0,12521000000.0,474073542.0,116000000.0,4147000000.0,8253000000.0,0.9182805710738672,1.0889917869334504,0.02818708064728325,0.0265983860955928,11.077586206896552,0.38860955927995033
2016-06-30,2016-10-28,10-Q,2016,Q3,,,,,,,,,,,12521000000.0,475166527.0,,,,,,,,,
2016-06-30,2017-02-10,10-K,2016,FY,,,,,,,30404000000.0,1285000000.0,857000000.0,,,477170618.0,,,,,,0.02818708064728325,,,
2016-06-30,2017-07-28,10-Q,2017,Q2,,,,,,,30404000000.0,1285000000.0,857000000.0,,12521000000.0,480379517.0,116000000.0,,,,,0.02818708064728325,,11.077586206896552,
2016-06-30,2017-10-27,10-Q,2017,Q3,,,,,,,,,,,12521000000.0,481872175.0,,,,,,,,,
2016-06-30,2018-02-02,10-K,2017,FY,,,,,,,30404000000.0,1285000000.0,857000000.0,,,484107183.0,,,,,,0.02818708064728325,,,
2016-06-30,2018-07-27,10-Q,2018,Q2,,,,,,,,,,,12977000000.0,487741189.0,,,,,,,,,
2016-07-20,2016-07-29,10-Q,2016,Q2,,,,,,,,,,,,474073542.0,,,,,,,,,
2016-09-30,2016-10-28,10-Q,2016,Q3,35609000000.0,33498000000.0,35609000000.0,33498000000.0,8205000000.0,48000000.0,32714000000.0,575000000.0,252000000.0,17782000000.0,13656000000.0,475166527.0,118000000.0,4150500000.0,8253000000.0,0.9407172344070319,1.0630186876828467,0.0077031240447514825,0.007076862590918026,4.872881355932203,0.38349855373641495
2016-09-30,2017-02-10,10-K,2016,FY,,,,,,,32714000000.0,575000000.0,252000000.0,,,477170618.0,,,,,,0.0077031240447514825,,,
2016-09-30,2017-10-27,10-Q,2017,Q3,,,,,,,32714000000.0,575000000.0,252000000.0,,13656000000.0,481872175.0,118000000.0,,,,,0.0077031240447514825,,4.872881355932203,
2016-09-30,2018-02-02,10-K,2017,FY,,,,,,,32714000000.0,575000000.0,252000000.0,,,484107183.0,,,,,,0.0077031240447514825,,,
2016-09-30,2018-10-26,10-Q,2018,Q3,,,,,,,,,,,14124000000.0,488968628.0,,,,,,,,,
2016-10-19,2016-10-28,10-Q,2016,Q3,,,,,,,,,,,,475166527.0,,,,,,,,,
2016-12-31,2017-02-10,10-K,2016,FY,45781000000.0,43816000000.0,45781000000.0,43816000000.0,7694000000.0,1056000000.0,43741000000.0,1255000000.0,749000000.0,19285000000.0,19334000000.0,477170618.0,484000000.0,4903000000.0,8750000000.0,0.9570782639086084,1.044846631367537,0.017123522553210948,0.016360498896922305,2.59297520661157,0.4223149341429851
2016-12-31,2017-04-28,10-Q,2017,Q1,45781000000.0,43816000000.0,45781000000.0,43816000000.0,7694000000.0,1056000000.0,,,,19285000000.0,19334000000.0,477975499.0,,4903000000.0,8750000000.0,0.9570782639086084,1.044846631367537,,,,0.4223149341429851
2016-12-31,2017-07-28,10-Q,2017,Q2,45781000000.0,43816000000.0,45781000000.0,43816000000.0,7694000000.0,1056000000.0,,,,19285000000.0,19334000000.0,480379517.0,,4903000000.0,8750000000.0,0.9570782639086084,1.044846631367537,,,,0.4223149341429851
2016-12-31,2017-10-27,10-Q,2017,Q3,45781000000.0,43816000000.0,45781000000.0,43816000000.0,7694000000.0,1056000000.0,,,,19285000000.0,19334000000.0,481872175.0,,4903000000.0,8750000000.0,0.9570782639086084,1.044846631367537,,,,0.4223149341429851
2016-12-31,2018-02-02,10-K,2017,FY,45781000000.0,43816000000.0,45781000000.0,43816000000.0,7694000000.0,1056000000.0,43741000000.0,1255000000.0,749000000.0,19285000000.0,19334000000.0,484107183.0,484000000.0,4903000000.0,8750000000.0,0.9570782639086084,1.044846631367537,0.017123522553210948,0.016360498896922305,2.59297520661157,0.4223149341429851
2016-12-31,2018-04-27,10-Q,2018,Q1,,,,,,,,,,,19934000000.0,485226904.0,,,,,,,,,
2016-12-31,2018-07-27,10-Q,2018,Q2,,,,,,,,,,,19934000000.0,487741189.0,,,,,,,,,
2016-12-31,2018-10-26,10-Q,2018,Q3,,,,,,,,,,,19934000000.0,488968628.0,,,,,,,,,
2016-12-31,2019-02-01,10-K,2018,FY,83402000000.0,,,,,,135987000000.0,4186000000.0,2371000000.0,19285000000.0,19934000000.0,491202890.0,484000000.0,,,,,0.017435490157147373,0.02842857485432004,8.648760330578513,0.23901105489077
2016-12-31,2020-01-31,10-K,2019,FY,,,,,,,,,,19285000000.0,19934000000.0,497810444.0,,,,,,,,,
2017-01-25,2017-02-10,10-K,2016,FY,,,,,,,,,,,,477170618.0,,,,,,,,,
2017-03-31,2017-04-28,10-Q,2017,Q1,39460000000.0,37399000000.0,39460000000.0,37399000000.0,7691000000.0,1049000000.0,35714000000.0,1005000000.0,724000000.0,21674000000.0,15440000000.0,477975499.0,139000000.0,4894500000.0,8740000000.0,0.9477698935631019,1.0551084253589669,0.02027216217729742,0.018347693867207297,7.23021582733813,0.3912823112012164
2017-03-31,2017-07-28,10-Q,2017,Q2,,,,,,,,,,,15440000000.0,480379517.0,,,,,,,,,
2017-03-31,2018-02-02,10-K,2017,FY,,,,,,,35714000000.0,1005000000.0,724000000.0,,,484107183.0,,,,,,0.02027216217729742,,,
2017-03-31,2018-04-27,10-Q,2018,Q1,,,,,,,35714000000.0,1005000000.0,724000000.0,,16301000000.0,485226904.0,139000000.0,,,,,0.02027216217729742,,7.23021582733813,
2017-03-31,2018-07-27,10-Q,2018,Q2,,,,,,,,,,,16301000000.0,487741189.0,,,,,,,,,
2017-03-31,2019-02-01,10-K,2018,FY,,,,,,,35714000000.0,1005000000.0,724000000.0,,,491202890.0,,,,,,0.02027216217729742,,,
2017-03-31,2019-04-26,10-Q,2019,Q1,,,,,,,,,,,16301000000.0,492331776.0,,,,,,,,,
2017-04-18,2017-04-28,10-Q,2017,Q1,,,,,,,,,,,,477975499.0,,,,,,,,,
2017-06-30,2017-07-28,10-Q,2017,Q2,41007000000.0,40520000000.0,41007000000.0,40520000000.0,7683000000.0,1063000000.0,37955000000.0,628000000.0,197000000.0,23214000000.0,13203000000.0,480379517.0,143000000.0,4904500000.0,8746000000.0,0.9881239788328822,1.0120187561697926,0.005190357001712554,0.004804057843782769,4.391608391608392,0.32196941985514665
2017-06-30,2017-10-27,10-Q,2017,Q3,,,,,,,,,,,13203000000.0,481872175.0,,,,,,,,,
2017-06-30,2018-02-02,10-K,2017,FY,,,,,,,37955000000.0,628000000.0,197000000.0,,,484107183.0,,,,,,0.005190357001712554,,,
2017-06-30,2018-07-27,10-Q,2018,Q2,,,,,,,37955000000.0,628000000.0,197000000.0,,13851000000.0,487741189.0,143000000.0,,,,,0.005190357001712554,,4.391608391608392,
2017-06-30,2018-10-26,10-Q,2018,Q3,,,,,,,,,,,13851000000.0,488968628.0,,,,,,,,,
2017-06-30,2019-02-01,10-K,2018,FY,,,,,,,37955000000.0,628000000.0,197000000.0,,,491202890.0,,,,,,0.005190357001712554,,,
2017-06-30,2019-07-26,10-Q,2019,Q2,,,,,,,,,,,13851000000.0,494656015.0,,,,,,,,,
2017-07-18,2017-07-28,10-Q,2017,Q2,,,,,,,,,,,,480379517.0,,,,,,,,,
2017-09-30,2017-10-27,10-Q,2017,Q3,48578000000.0,47072000000.0,48578000000.0,47072000000.0,24710000000.0,1037000000.0,43744000000.0,347000000.0,256000000.0,24658000000.0,12767000000.0,481872175.0,228000000.0,13392000000.0,25747000000.0,0.9689983119930833,1.0319935418082937,0.005852231163130944,0.005269875252171765,1.5219298245614035,0.262814442751863
2017-09-30,2018-02-02,10-K,2017,FY,,,,,,,43744000000.0,347000000.0,256000000.0,,,484107183.0,,,,,,0.005852231163130944,,,
2017-09-30,2018-10-26,10-Q,2018,Q3,,,,,,,43744000000.0,347000000.0,256000000.0,,13960000000.0,488968628.0,228000000.0,,,,,0.005852231163130944,,1.5219298245614035,
2017-09-30,2019-02-01,10-K,2018,FY,,,,,,,43744000000.0,347000000.0,256000000.0,,,491202890.0,,,,,,0.005852231163130944,,,
2017-09-30,2019-10-25,10-Q,2019,Q3,,,,,,,,,,,13960000000.0,495797220.0,,,,,,,,,
2017-10-18,2017-10-27,10-Q,2017,Q3,,,,,,,,,,,,481872175.0,,,,,,,,,
2017-12-31,2018-02-02,10-K,2017,FY,60197000000.0,57883000000.0,60197000000.0,57883000000.0,24743000000.0,100000000.0,60453000000.0,2127000000.0,1856000000.0,27709000000.0,20522000000.0,484107183.0,848000000.0,12471500000.0,24843000000.0,0.9615595461567852,1.039977195376881,0.030701536731014178,0.030832101267505026,2.5082547169811322,0.34091399903649683
